TASK_VEHICLE_ID,TASK_VEHICLETYPE_ID,VEHICLE_ID,TASK_ID,VIN,VIN_PATAC_ID,RMU_CODE,STATE,EXTRA1,EXTRA2,EXTRA3,IS_DEL,UPDATE_TIME
27765,6594,318801535,5465,LSGMJ5P52SV001092,NS26OV638,273753020,0,,,,0,
27766,6594,318801536,5465,LSGMJ5P54SV001093,NS26OV639,273753048,0,,,,0,
27767,6594,318801547,5465,LSGMJ5P51SV001102,NS26OV640,6381876,0,,,,0,
27768,6594,318801537,5465,LSGMJ5P55SV001099,NS26OV641,6381902,0,,,,0,
27769,6594,318801549,5465,LSGMJ5P5XSV001096,NS26OV642,273753439,0,,,,0,
27770,6594,318801455,5465,LSGMJ5P50SV001057,NS26OV643,273753994,0,,,,0,
27771,6594,318801483,5465,LSGMJ5P57SV001072,NS26OV644,6377590,0,,,,0,
27772,6594,318801484,5465,LSGMJ5P59SV001073,NS26OV645,273753031,0,,,,0,
27773,6594,318801548,5465,LSGMJ5P52SV001089,NS26OV646,273753998,0,,,,0,
27774,6594,318801505,5465,LSGMJ5P50SV001074,NS26OV647,6381862,0,,,,0,
27775,6594,318801506,5465,LSGMJ5P52SV001075,NS26OV648,273753938,0,,,,0,
27776,6594,318801525,5465,LSGMJ5P58SV001100,NS26OV649,6377631,0,,,,0,
27777,6594,318801526,5465,LSGMJ5P53SV001084,NS26OV650,6382023,0,,,,0,
27778,6594,318801560,5465,LSGMJ5P54SV001109,NS26OV651,6381937,0,,,,0,
27779,6594,318801554,5465,LSGMJ5P55SV001104,NS26OV652,273754422,0,,,,0,
27780,6594,318801555,5465,LSGMJ5P50SV001107,NS26OV653,273754265,0,,,,0,
27781,6594,318801556,5465,LSGMJ5P52SV001111,NS26OV654,273753692,0,,,,0,
27782,6594,318801557,5465,LSGMJ5P54SV001112,NS26OV655,273754416,0,,,,0,
27783,6594,318801558,5465,LSGMJ5P57SV001105,NS26OV656,6382000,0,,,,0,
27784,6594,318801553,5465,LSGMJ5P56SV001113,NS26OV657,6377665,0,,,,0,
27785,6594,318801559,5465,LSGMJ5P50SV001110,NS26OV658,6382356,0,,,,0,
27786,6594,318801652,5465,LSGMJ5P52SV003540,NS26PV604,,0,,,,0,
27787,6594,318801697,5465,LSGMJ5P5XSV003544,NS26PV609,273753452,0,,,,0,
27788,6594,318801955,5465,LSGMJ5P57SV005381,NS26SV601,6382162,0,,,,0,
27789,6594,318801920,5465,LSGMJ5P52SV005403,NS26SV602,6382216,0,,,,0,
27790,6594,318801957,5465,LSGMJ5P59SV005379,NS26SV603,6381788,0,,,,0,
27791,6594,318801956,5465,LSGMJ5P50SV005383,NS26SV604,6382308,0,,,,0,
27792,6594,318801943,5465,LSGMJ5P51SV005375,NS26SV605,,0,,,,0,
27793,6594,318801917,5465,LSGMJ5P54SV005371,NS26SV608,6381852,0,,,,0,
27794,6594,318801921,5465,LSGMJ5P53SV005667,NS26SV609,6382132,0,,,,0,
27795,6594,318801918,5465,LSGMJ5P56SV005372,NS26SV610,6382202,0,,,,0,
27796,6594,318801919,5465,LSGMJ5P58SV005373,NS26SV611,6381776,0,,,,0,
27797,6594,318801964,5465,LSGMJ5P52SV005630,NS26SV694,6381882,0,,,,0,
27798,6594,318801965,5465,LSGMJ5P50SV005755,NS26SV695,6381783,0,,,,0,
27799,6594,318801967,5465,LSGMJ5P55SV006206,NS26SV697,6381922,0,,,,0,
27800,6594,318801968,5465,LSGMJ5P59SV005995,NS26SV698,6381982,0,,,,0,
27801,6594,318801969,5465,LSGMJ5P52SV005997,NS26SV699,6382171,0,,,,0,
27802,6594,318801971,5465,LSGMJ5P57SV006207,TYG004,6381912,0,,,,0,
28446,6604,318801180,5483,LSGUN8P28RA062248,UM26OV231,6381979,0,,,,0,
28447,6604,318801675,5483,LSGUN8P2XSA043643,UM26PV206,6382364,0,,,,0,
29700,6748,318802054,5623,LSGCF8NT2SS106765,,6382277,0,,,,0,
29701,6748,318801659,5623,LSGCF8NT3T0990180,VS26IV006,,0,,,,0,
29702,6748,318801705,5623,LSGCF8NT7T0990182,VS26IV007,6377664,0,,,,0,
29703,6748,318801632,5623,LSGCF8NT9T0990183,VS26IV008,6382149,0,,,,0,
29704,6748,318801724,5623,LSGCF8NT2T0990185,VS26IV012,,0,,,,0,
29705,6748,318801610,5623,LSGCF8NT4T0990186,VS26IV013,,0,,,,0,
29706,6748,318801647,5623,LSGCF8NT4T0990172,VS26IV014,6381710,0,,,,0,
29707,6748,318801740,5623,LSGCF8NT8T0990191,VS26IV015,6381900,0,,,,0,
29708,6748,318801592,5623,LSGCF8NT7T0990151,VS26IV017,273754133,0,,,,0,
29709,6748,318801586,5623,LSGCF8NT9T0990152,VS26IV018,6377668,0,,,,0,
29710,6748,318801609,5623,LSGCF8NTXT0990158,VS26IV019,6382008,0,,,,0,
29711,6748,318801688,5623,LSGCF8NTXT0990175,VS26IV020,6381973,0,,,,0,
29712,6748,318801642,5623,LSGCF8NT7T0990165,VS26IV021,6381869,0,,,,0,
29713,6748,318801641,5623,LSGCF8NTXT0990161,VS26IV022,6377772,0,,,,0,
29714,6748,318801630,5623,LSGCF8NT0T0990153,VS26IV023,6382051,0,,,,0,
29715,6748,318801611,5623,LSGCF8NT1T0990162,VS26IV025,6382288,0,,,,0,
29716,6748,318801518,5623,LSGCF8NT6T0990142,VS26IV029,6381938,0,,,,0,
29717,6748,318801599,5623,LSGCF8NTXT0990144,VS26IV030,273754412,0,,,,0,
29718,6748,318801563,5623,LSGCF8NT5T0990147,VS26IV031,6377713,0,,,,0,
29719,6748,318801578,5623,LSGCF8NT7T0990148,VS26IV032,6377632,0,,,,0,
29720,6748,318801589,5623,LSGCF8NT8T0990157,VS26IV033,6377630,0,,,,0,
29721,6748,318801666,5623,LSGCF8NT2T0990168,VS26IV034,6377691,0,,,,0,
29722,6748,318801907,5623,LSGCF8NT0T0990170,VS26IV035,273752162,0,,,,0,
29723,6748,318801608,5623,LSGCF8NT2T0990154,VS26IV036,6382208,0,,,,0,
29724,6748,318801648,5623,LSGCF8NT6T0990173,VS26IV037,,0,,,,0,
29725,6748,318801643,5623,LSGCF8NT3T0990163,VS26IV038,6377730,0,,,,0,
29726,6748,318801644,5623,LSGCF8NT2T0990171,VS26IV039,6381921,0,,,,0,
29727,6748,318801645,5623,LSGCF8NT4T0990169,VS26IV040,6382159,0,,,,0,
29728,6748,318801649,5623,LSGCF8NT3T0990177,VS26IV041,6382168,0,,,,0,
29729,6748,318801665,5623,LSGCF8NT5T0990181,VS26IV046,6382359,0,,,,0,
29730,6748,318801595,5623,LSGCF8NT7T0990179,VS26IV048,6381800,0,,,,0,
29731,6748,318801564,5623,LSGCF8NT1T0990145,VS26IV050,6377721,0,,,,0,
29732,6748,318801565,5623,LSGCF8NT8T0990143,VS26IV052,6381976,0,,,,0,
29733,6748,318801607,5623,LSGCF8NT5T0990164,VS26IV053,6381992,0,,,,0,
29734,6748,318801650,5623,LSGCF8NT9T0990166,VS26IV054,6382301,0,,,,0,
29735,6748,318801691,5623,LSGCF8NT1T0990176,VS26IV055,6377779,0,,,,0,
29736,6748,318801732,5623,LSGCF8NT0T0990184,VS26IV056,6377602,0,,,,0,
29737,6748,318801594,5623,LSGCF8NT4T0990155,VS26IV057,6377738,0,,,,0,
29738,6748,318801681,5623,LSGCF8NT8T0990174,VS26IV058,6377593,0,,,,0,
29739,6748,318801716,5623,LSGCF8NTXT0990189,VS26IV059,273754016,0,,,,0,
29740,6748,318801682,5623,LSGCF8NT6T0990187,VS26IV060,6377603,0,,,,0,
29741,6748,318801579,5623,LSGCF8NT5T0990150,VS26IV061,6381834,0,,,,0,
29742,6748,318801729,5623,LSGCF8NT1T0990193,VS26IV062,6382184,0,,,,0,
29743,6748,318801944,5623,LSGCF8NT3SS107391,VS26IV201,6377684,0,,,,0,
29744,6748,318801974,5623,LSGCF8NT5SS107392,VS26IV202,6377641,0,,,,0,
29745,6748,318801981,5623,LSGCF8NT7SS107393,VS26IV203,6377599,0,,,,0,
29746,6748,318801973,5623,LSGCF8NT9SS107394,VS26IV204,6377784,0,,,,0,
29747,6748,318801980,5623,LSGCF8NT0SS107395,VS26IV205,6377761,0,,,,0,
29748,6748,318801962,5623,LSGCF8NT2SS107396,VS26IV206,6377751,0,,,,0,
29749,6748,318801843,5623,LSGCF8NT4SS106721,VS26OV001,273754418,0,,,,0,
29750,6748,318802037,5623,LSGCF8NT6SS106770,VS26OV002,273753884,0,,,,0,
29751,6748,318801846,5623,LSGCF8NT6SS106719,VS26OV003,6377695,0,,,,0,
29752,6748,318802058,5623,LSGCF8NT8SS106771,VS26OV004,273753656,0,,,,0,
29753,6748,318801886,5623,LSGCF8NT3SS106726,VS26OV006,273752500,0,,,,0,
29754,6748,318801844,5623,LSGCF8NT6SS106722,VS26OV007,273754405,0,,,,0,
29755,6748,318801845,5623,LSGCF8NT8SS106723,VS26OV008,273754202,0,,,,0,
29756,6748,318801998,5623,LSGCF8NT8SS106768,VS26OV009,273754006,0,,,,0,
29757,6748,318802014,5623,LSGCF8NTXSS106769,VS26OV010,6377828,0,,,,0,
29758,6748,318801842,5623,LSGCF8NT2SS106720,VS26OV011,273754218,0,,,,0,
29759,6748,318802059,5623,LSGCF8NTXSS106772,VS26OV012,,0,,,,0,
29760,6748,318801925,5623,LSGCF8NT9SS106732,VS26OV013,273752913,0,,,,0,
29761,6748,318801847,5623,LSGCF8NT5SS106727,VS26OV014,273753754,0,,,,0,
29762,6748,318801977,5623,LSGCF8NT0SS106747,VS26OV015,273754151,0,,,,0,
29763,6748,318801612,5623,LSGCF8NT7SS106731,VS26OV016,6382020,0,,,,0,
29764,6748,318801868,5623,LSGCF8NT2SS106734,VS26OV017,273754420,0,,,,0,
29765,6748,318801867,5623,LSGCF8NT0SS106733,VS26OV018,6377768,0,,,,0,
29766,6748,318801899,5623,LSGCF8NT1SS106725,VS26OV019,6382074,0,,,,0,
30832,6757,318802058,5628,LSGCF8NT8SS106771,VS26OV004,273753656,0,,,,0,
29767,6748,318801908,5623,LSGCF8NT7SS106745,VS26OV020,6381873,0,,,,0,
29768,6748,318801990,5623,LSGCF8NT8SS106754,VS26OV021,6382013,0,,,,0,
29769,6748,318801909,5623,LSGCF8NT1SS106739,VS26OV022,6381723,0,,,,0,
29770,6748,318801866,5623,LSGCF8NT5SS106730,VS26OV023,6381759,0,,,,0,
29771,6748,318801900,5623,LSGCF8NT7SS106728,VS26OV024,273754414,0,,,,0,
29772,6748,318801848,5623,LSGCF8NT9SS106729,VS26OV025,273754206,0,,,,0,
29773,6748,318801887,5623,LSGCF8NTXSS106724,VS26OV026,273754021,0,,,,0,
29774,6748,318801976,5623,LSGCF8NT3SS106743,VS26OV027,273753854,0,,,,0,
29775,6748,318801991,5623,LSGCF8NT6SS106753,VS26OV028,273754024,0,,,,0,
29776,6748,318801999,5623,LSGCF8NTXSS106755,VS26OV029,273753772,0,,,,0,
29777,6748,318802001,5623,LSGCF8NT1SS106756,VS26OV030,273753638,0,,,,0,
29778,6748,318802019,5623,LSGCF8NT7SS106762,VS26OV032,273753299,0,,,,0,
29779,6748,318801871,5623,LSGCF8NT8SS106737,VS26OV033,273753180,0,,,,0,
29780,6748,318801936,5623,LSGCF8NT4SS106749,VS26OV034,273754406,0,,,,0,
29781,6748,318801951,5623,LSGCF8NT2SS106748,VS26OV035,273754411,0,,,,0,
29782,6748,318801901,5623,LSGCF8NTXSS106738,VS26OV036,273754419,0,,,,0,
29783,6748,318801978,5623,LSGCF8NT2SS106751,VS26OV037,273753511,0,,,,0,
29784,6748,318801870,5623,LSGCF8NT4SS106735,VS26OV038,273752411,0,,,,0,
29785,6748,318802051,5623,LSGCF8NT3SS106760,VS26OV039,,0,,,,0,
29786,6748,318801963,5623,LSGCF8NT4SS106718,VS26OV040,273752574,0,,,,0,
29787,6748,318801953,5623,LSGCF8NT4SS106752,VS26OV041,273753418,0,,,,0,
29788,6748,318801985,5623,LSGCF8NT9SS106763,VS26OV042,273752185,0,,,,0,
29789,6748,318801869,5623,LSGCF8NT2SS106717,VS26OV043,273752344,0,,,,0,
29790,6748,318802052,5623,LSGCF8NT5SS106758,VS26OV044,273753019,0,,,,0,
29791,6748,318801979,5623,LSGCF8NT7SS106759,VS26OV045,273753842,0,,,,0,
29792,6748,318801954,5623,LSGCF8NT3SS106757,VS26OV046,273753954,0,,,,0,
29793,6748,318801952,5623,LSGCF8NT0SS106750,VS26OV048,273754415,0,,,,0,
29794,6748,318802002,5623,LSGCF8NT5SS106761,VS26OV050,273752919,0,,,,0,
29795,6748,318801986,5623,LSGCF8NT0SS106764,VS26OV051,273753155,0,,,,0,
29796,6748,318802000,5623,LSGCF8NT6SS106767,VS26OV099,273754223,0,,,,0,
29797,6748,318802077,5623,LSGCF8N50SS120102,VS26OV201,6381810,0,,,,0,
28011,6597,318802054,5466,LSGCF8NT2SS106765,,6382277,3,,,,0,
28012,6597,318801659,5466,LSGCF8NT3T0990180,VS26IV006,,3,,,,0,
28013,6597,318801705,5466,LSGCF8NT7T0990182,VS26IV007,6377664,3,,,,0,
28014,6597,318801632,5466,LSGCF8NT9T0990183,VS26IV008,6382149,3,,,,0,
28015,6597,318801724,5466,LSGCF8NT2T0990185,VS26IV012,,3,,,,0,
28016,6597,318801610,5466,LSGCF8NT4T0990186,VS26IV013,,3,,,,0,
28017,6597,318801647,5466,LSGCF8NT4T0990172,VS26IV014,6381710,3,,,,0,
28018,6597,318801740,5466,LSGCF8NT8T0990191,VS26IV015,6381900,3,,,,0,
28019,6597,318801592,5466,LSGCF8NT7T0990151,VS26IV017,273754133,3,,,,0,
28020,6597,318801586,5466,LSGCF8NT9T0990152,VS26IV018,6377668,3,,,,0,
28021,6597,318801609,5466,LSGCF8NTXT0990158,VS26IV019,6382008,3,,,,0,
28022,6597,318801688,5466,LSGCF8NTXT0990175,VS26IV020,6381973,3,,,,0,
28023,6597,318801642,5466,LSGCF8NT7T0990165,VS26IV021,6381869,3,,,,0,
28024,6597,318801641,5466,LSGCF8NTXT0990161,VS26IV022,6377772,3,,,,0,
28025,6597,318801630,5466,LSGCF8NT0T0990153,VS26IV023,6382051,3,,,,0,
28026,6597,318801611,5466,LSGCF8NT1T0990162,VS26IV025,6382288,3,,,,0,
28027,6597,318801518,5466,LSGCF8NT6T0990142,VS26IV029,6381938,3,,,,0,
28028,6597,318801599,5466,LSGCF8NTXT0990144,VS26IV030,273754412,3,,,,0,
28029,6597,318801563,5466,LSGCF8NT5T0990147,VS26IV031,6377713,3,,,,0,
28030,6597,318801578,5466,LSGCF8NT7T0990148,VS26IV032,6377632,3,,,,0,
28031,6597,318801589,5466,LSGCF8NT8T0990157,VS26IV033,6377630,3,,,,0,
28032,6597,318801666,5466,LSGCF8NT2T0990168,VS26IV034,6377691,3,,,,0,
28033,6597,318801907,5466,LSGCF8NT0T0990170,VS26IV035,273752162,3,,,,0,
28034,6597,318801608,5466,LSGCF8NT2T0990154,VS26IV036,6382208,3,,,,0,
28035,6597,318801648,5466,LSGCF8NT6T0990173,VS26IV037,,3,,,,0,
28036,6597,318801643,5466,LSGCF8NT3T0990163,VS26IV038,6377730,3,,,,0,
28037,6597,318801644,5466,LSGCF8NT2T0990171,VS26IV039,6381921,3,,,,0,
28038,6597,318801645,5466,LSGCF8NT4T0990169,VS26IV040,6382159,3,,,,0,
28039,6597,318801649,5466,LSGCF8NT3T0990177,VS26IV041,6382168,3,,,,0,
28040,6597,318801665,5466,LSGCF8NT5T0990181,VS26IV046,6382359,3,,,,0,
28041,6597,318801595,5466,LSGCF8NT7T0990179,VS26IV048,6381800,3,,,,0,
28042,6597,318801564,5466,LSGCF8NT1T0990145,VS26IV050,6377721,3,,,,0,
28043,6597,318801565,5466,LSGCF8NT8T0990143,VS26IV052,6381976,3,,,,0,
28044,6597,318801607,5466,LSGCF8NT5T0990164,VS26IV053,6381992,3,,,,0,
28045,6597,318801650,5466,LSGCF8NT9T0990166,VS26IV054,6382301,3,,,,0,
28046,6597,318801691,5466,LSGCF8NT1T0990176,VS26IV055,6377779,3,,,,0,
28047,6597,318801732,5466,LSGCF8NT0T0990184,VS26IV056,6377602,3,,,,0,
28048,6597,318801594,5466,LSGCF8NT4T0990155,VS26IV057,6377738,3,,,,0,
28049,6597,318801681,5466,LSGCF8NT8T0990174,VS26IV058,6377593,3,,,,0,
28050,6597,318801716,5466,LSGCF8NTXT0990189,VS26IV059,6377653,3,,,,0,
28051,6597,318801682,5466,LSGCF8NT6T0990187,VS26IV060,6377603,3,,,,0,
28052,6597,318801579,5466,LSGCF8NT5T0990150,VS26IV061,6381834,3,,,,0,
28053,6597,318801729,5466,LSGCF8NT1T0990193,VS26IV062,6382184,3,,,,0,
28054,6597,318801944,5466,LSGCF8NT3SS107391,VS26IV201,6377684,3,,,,0,
28055,6597,318801974,5466,LSGCF8NT5SS107392,VS26IV202,6377641,3,,,,0,
28056,6597,318801981,5466,LSGCF8NT7SS107393,VS26IV203,6377599,3,,,,0,
28057,6597,318801973,5466,LSGCF8NT9SS107394,VS26IV204,6377784,3,,,,0,
28058,6597,318801980,5466,LSGCF8NT0SS107395,VS26IV205,6377761,3,,,,0,
28059,6597,318801962,5466,LSGCF8NT2SS107396,VS26IV206,6377751,3,,,,0,
28060,6597,318801843,5466,LSGCF8NT4SS106721,VS26OV001,273754418,3,,,,0,
28061,6597,318802037,5466,LSGCF8NT6SS106770,VS26OV002,273753884,3,,,,0,
28062,6597,318801846,5466,LSGCF8NT6SS106719,VS26OV003,6377695,3,,,,0,
28063,6597,318802058,5466,LSGCF8NT8SS106771,VS26OV004,273753656,3,,,,0,
28064,6597,318801886,5466,LSGCF8NT3SS106726,VS26OV006,273752500,3,,,,0,
28065,6597,318801844,5466,LSGCF8NT6SS106722,VS26OV007,273754405,3,,,,0,
28066,6597,318801845,5466,LSGCF8NT8SS106723,VS26OV008,273754202,3,,,,0,
28067,6597,318801998,5466,LSGCF8NT8SS106768,VS26OV009,273754006,3,,,,0,
28068,6597,318802190,5466,LSGCF8NT8SS106768_E,VS26OV009_E,6381812,1,,,,0,
28069,6597,318802014,5466,LSGCF8NTXSS106769,VS26OV010,6377828,3,,,,0,
28070,6597,318801842,5466,LSGCF8NT2SS106720,VS26OV011,273754218,3,,,,0,
28071,6597,318802189,5466,LSGCF8NT2SS106720_E,VS26OV011_E,6377757,1,,,,0,
28072,6597,318802059,5466,LSGCF8NTXSS106772,VS26OV012,273752994,3,,,,0,
28073,6597,318801925,5466,LSGCF8NT9SS106732,VS26OV013,273752913,3,,,,0,
28074,6597,318801847,5466,LSGCF8NT5SS106727,VS26OV014,273753754,3,,,,0,
28075,6597,318801977,5466,LSGCF8NT0SS106747,VS26OV015,273754151,3,,,,0,
28076,6597,318801612,5466,LSGCF8NT7SS106731,VS26OV016,6382020,3,,,,0,
28077,6597,318801868,5466,LSGCF8NT2SS106734,VS26OV017,273754420,3,,,,0,
28078,6597,318801867,5466,LSGCF8NT0SS106733,VS26OV018,6377768,3,,,,0,
28079,6597,318801899,5466,LSGCF8NT1SS106725,VS26OV019,6382074,3,,,,0,
28080,6597,318801908,5466,LSGCF8NT7SS106745,VS26OV020,6381873,3,,,,0,
28081,6597,318801990,5466,LSGCF8NT8SS106754,VS26OV021,6382013,3,,,,0,
28082,6597,318801909,5466,LSGCF8NT1SS106739,VS26OV022,6381723,3,,,,0,
28083,6597,318801866,5466,LSGCF8NT5SS106730,VS26OV023,6381759,3,,,,0,
28084,6597,318801900,5466,LSGCF8NT7SS106728,VS26OV024,273754414,3,,,,0,
28085,6597,318801848,5466,LSGCF8NT9SS106729,VS26OV025,273754206,3,,,,0,
28086,6597,318801887,5466,LSGCF8NTXSS106724,VS26OV026,273754021,3,,,,0,
28087,6597,318801976,5466,LSGCF8NT3SS106743,VS26OV027,273753854,3,,,,0,
28088,6597,318801991,5466,LSGCF8NT6SS106753,VS26OV028,273754024,3,,,,0,
28089,6597,318801999,5466,LSGCF8NTXSS106755,VS26OV029,273753772,3,,,,0,
28090,6597,318802001,5466,LSGCF8NT1SS106756,VS26OV030,273753638,3,,,,0,
28091,6597,318802019,5466,LSGCF8NT7SS106762,VS26OV032,273753299,3,,,,0,
28092,6597,318801871,5466,LSGCF8NT8SS106737,VS26OV033,273753180,3,,,,0,
28093,6597,318801936,5466,LSGCF8NT4SS106749,VS26OV034,273754406,3,,,,0,
28094,6597,318801951,5466,LSGCF8NT2SS106748,VS26OV035,273754411,3,,,,0,
28095,6597,318801901,5466,LSGCF8NTXSS106738,VS26OV036,273754419,3,,,,0,
28096,6597,318801978,5466,LSGCF8NT2SS106751,VS26OV037,273753511,3,,,,0,
28097,6597,318801870,5466,LSGCF8NT4SS106735,VS26OV038,273752411,3,,,,0,
28098,6597,318802051,5466,LSGCF8NT3SS106760,VS26OV039,273752694,3,,,,0,
28099,6597,318801963,5466,LSGCF8NT4SS106718,VS26OV040,273752574,3,,,,0,
28100,6597,318801953,5466,LSGCF8NT4SS106752,VS26OV041,273753418,3,,,,0,
28101,6597,318801985,5466,LSGCF8NT9SS106763,VS26OV042,273752185,3,,,,0,
28102,6597,318801869,5466,LSGCF8NT2SS106717,VS26OV043,273752344,3,,,,0,
28103,6597,318802052,5466,LSGCF8NT5SS106758,VS26OV044,273753019,3,,,,0,
28104,6597,318801979,5466,LSGCF8NT7SS106759,VS26OV045,273753842,3,,,,0,
28105,6597,318801954,5466,LSGCF8NT3SS106757,VS26OV046,273753954,3,,,,0,
28106,6597,318801952,5466,LSGCF8NT0SS106750,VS26OV048,273754415,3,,,,0,
28107,6597,318802002,5466,LSGCF8NT5SS106761,VS26OV050,273752919,3,,,,0,
28108,6597,318801986,5466,LSGCF8NT0SS106764,VS26OV051,273753155,3,,,,0,
28109,6597,318802000,5466,LSGCF8NT6SS106767,VS26OV099,273754223,3,,,,0,
28110,6597,318802077,5466,LSGCF8N50SS120102,VS26OV201,6381810,3,,,,0,
28111,6597,318802078,5466,LSGCF8N52SS120103,VS26OV202,6381927,3,,,,0,
28112,6597,318802062,5466,LSGCF8N59SS120101,VS26OV216,273754106,3,,,,0,
28113,6597,318802061,5466,LSGCF8N57SS120100,VS26OV227,273754071,3,,,,0,
28114,6597,318802079,5466,LSGCF8N56SS120105,VS26OV228,273752355,3,,,,0,
28115,6597,318802091,5466,LSGCF8N58SS120106,VS26OV229,273752281,3,,,,0,
28444,6602,318801866,5481,LSGCF8NT5SS106730,VS26OV023,6381759,3,,,,0,
28219,6599,318802054,5467,LSGCF8NT2SS106765,,6382277,3,,,,0,
28220,6599,318801659,5467,LSGCF8NT3T0990180,VS26IV006,,3,,,,0,
28221,6599,318801705,5467,LSGCF8NT7T0990182,VS26IV007,6377664,3,,,,0,
28222,6599,318801632,5467,LSGCF8NT9T0990183,VS26IV008,6382149,3,,,,0,
28223,6599,318801724,5467,LSGCF8NT2T0990185,VS26IV012,,3,,,,0,
28224,6599,318801610,5467,LSGCF8NT4T0990186,VS26IV013,,3,,,,0,
28225,6599,318801647,5467,LSGCF8NT4T0990172,VS26IV014,6381710,3,,,,0,
28226,6599,318801740,5467,LSGCF8NT8T0990191,VS26IV015,6381900,3,,,,0,
28227,6599,318801592,5467,LSGCF8NT7T0990151,VS26IV017,273754133,3,,,,0,
28228,6599,318801586,5467,LSGCF8NT9T0990152,VS26IV018,6377668,3,,,,0,
28229,6599,318801609,5467,LSGCF8NTXT0990158,VS26IV019,6382008,3,,,,0,
28230,6599,318801688,5467,LSGCF8NTXT0990175,VS26IV020,6381973,3,,,,0,
28231,6599,318801642,5467,LSGCF8NT7T0990165,VS26IV021,6381869,3,,,,0,
28232,6599,318801641,5467,LSGCF8NTXT0990161,VS26IV022,6377772,3,,,,0,
28233,6599,318801630,5467,LSGCF8NT0T0990153,VS26IV023,6382051,3,,,,0,
28234,6599,318801611,5467,LSGCF8NT1T0990162,VS26IV025,6382288,3,,,,0,
28235,6599,318801518,5467,LSGCF8NT6T0990142,VS26IV029,6381938,3,,,,0,
28236,6599,318801599,5467,LSGCF8NTXT0990144,VS26IV030,273754412,3,,,,0,
28237,6599,318801563,5467,LSGCF8NT5T0990147,VS26IV031,6377713,3,,,,0,
28238,6599,318801578,5467,LSGCF8NT7T0990148,VS26IV032,6377632,3,,,,0,
28239,6599,318801589,5467,LSGCF8NT8T0990157,VS26IV033,6377630,3,,,,0,
28240,6599,318801666,5467,LSGCF8NT2T0990168,VS26IV034,6377691,3,,,,0,
28241,6599,318801907,5467,LSGCF8NT0T0990170,VS26IV035,273752162,3,,,,0,
28242,6599,318801608,5467,LSGCF8NT2T0990154,VS26IV036,6382208,3,,,,0,
28243,6599,318801648,5467,LSGCF8NT6T0990173,VS26IV037,,3,,,,0,
28244,6599,318801643,5467,LSGCF8NT3T0990163,VS26IV038,6377730,3,,,,0,
28245,6599,318801644,5467,LSGCF8NT2T0990171,VS26IV039,6381921,3,,,,0,
28246,6599,318801645,5467,LSGCF8NT4T0990169,VS26IV040,6382159,3,,,,0,
28247,6599,318801649,5467,LSGCF8NT3T0990177,VS26IV041,6382168,3,,,,0,
28248,6599,318801665,5467,LSGCF8NT5T0990181,VS26IV046,6382359,3,,,,0,
28249,6599,318801595,5467,LSGCF8NT7T0990179,VS26IV048,6381800,3,,,,0,
28250,6599,318801564,5467,LSGCF8NT1T0990145,VS26IV050,6377721,3,,,,0,
28251,6599,318801565,5467,LSGCF8NT8T0990143,VS26IV052,6381976,3,,,,0,
28252,6599,318801607,5467,LSGCF8NT5T0990164,VS26IV053,6381992,3,,,,0,
28253,6599,318801650,5467,LSGCF8NT9T0990166,VS26IV054,6382301,3,,,,0,
28254,6599,318801691,5467,LSGCF8NT1T0990176,VS26IV055,6377779,3,,,,0,
28255,6599,318801732,5467,LSGCF8NT0T0990184,VS26IV056,6377602,3,,,,0,
28256,6599,318801594,5467,LSGCF8NT4T0990155,VS26IV057,6377738,3,,,,0,
28257,6599,318801681,5467,LSGCF8NT8T0990174,VS26IV058,6377593,3,,,,0,
28258,6599,318801716,5467,LSGCF8NTXT0990189,VS26IV059,6377653,3,,,,0,
28259,6599,318801682,5467,LSGCF8NT6T0990187,VS26IV060,6377603,3,,,,0,
28260,6599,318801579,5467,LSGCF8NT5T0990150,VS26IV061,6381834,3,,,,0,
28261,6599,318801729,5467,LSGCF8NT1T0990193,VS26IV062,6382184,3,,,,0,
28262,6599,318801944,5467,LSGCF8NT3SS107391,VS26IV201,6377684,3,,,,0,
28263,6599,318801974,5467,LSGCF8NT5SS107392,VS26IV202,6377641,3,,,,0,
28264,6599,318801981,5467,LSGCF8NT7SS107393,VS26IV203,6377599,3,,,,0,
28265,6599,318801973,5467,LSGCF8NT9SS107394,VS26IV204,6377784,3,,,,0,
28266,6599,318801980,5467,LSGCF8NT0SS107395,VS26IV205,6377761,3,,,,0,
28267,6599,318801962,5467,LSGCF8NT2SS107396,VS26IV206,6377751,3,,,,0,
28268,6599,318801843,5467,LSGCF8NT4SS106721,VS26OV001,273754418,3,,,,0,
28269,6599,318802037,5467,LSGCF8NT6SS106770,VS26OV002,273753884,3,,,,0,
28270,6599,318801846,5467,LSGCF8NT6SS106719,VS26OV003,6377695,3,,,,0,
28271,6599,318802058,5467,LSGCF8NT8SS106771,VS26OV004,273753656,3,,,,0,
28272,6599,318801886,5467,LSGCF8NT3SS106726,VS26OV006,273752500,3,,,,0,
28273,6599,318801844,5467,LSGCF8NT6SS106722,VS26OV007,273754405,3,,,,0,
28274,6599,318801845,5467,LSGCF8NT8SS106723,VS26OV008,273754202,3,,,,0,
28275,6599,318801998,5467,LSGCF8NT8SS106768,VS26OV009,273754006,3,,,,0,
28276,6599,318802190,5467,LSGCF8NT8SS106768_E,VS26OV009_E,6381812,1,,,,0,
