TASK_RULE_ID,TASK_ID,RULE_NAME,RULE_DESCRIPTION,RULE_MODE,START_EXPRESSION,START_EXPRESSION_CONVERT,START_EXPRESSION_ID,START_EXPRESSION_PARAM,END_EXPRESSION,END_EXPRESSION_CONVERT,END_EXPRESSION_ID,END_EXPRESSION_PARAM,JUDGE_EXPRESSION,JUDGE_EXPRESSION_CONVERT,JUDGE_EXPRESSION_ID,JUDGE_EXPRESSION_PARAM,RULE_TYPE,RULE_END_TIME,RBF_BEFORE_TIME,RBF_AFTER_TIME,RULE_SIGNALS,OTHER_SIGNALS
15358,4562,CCU温度过高_27,CCU温度过高,1,BattThrmCndngEnblSt!=0,BattThrmCndngEnblSt!=0,,,,,,,"EdgeRising(Differential(VXMInHstTemp,1)>30)||
EdgeRising(VXMInHstTemp>100)","EdgeRising(11,Differential(27,VXMInHstTemp,1)>30)||
EdgeRising(61,VXMInHstTemp>100)",,,1,,600.000,600.000,"691140,696087","690072,690088,690097,690099,690861,690941,690943,690944,690945,690946,690947,690948,690949,690950,690951,690952,690953,690954,690955,690956,690957,690958,690959,690960,690961,690962,690963,690964,690965,690972,690981,690994,690995,690996,690997,690998,690999,691000,691001,691003,691061,691062,691078,691079,691080,691115,691116,691139,691140,691155,691158,691159,691160,691161,691162,691163,691164,691165,691166,691167,691168,691169,691170,691179,691185,691186,691187,691188,691189,691190,691193,691199,691218,691220,691249,691270,691271,691272,691273,691274,691275,691288,691490,691492,691501,691514,691515,691516,691517,691518,691519,691521,691523,691524,691572,691582,691754,691755,691760,691761,691913,691914,691917,691918,691920,691922,691923,691924,691925,691926,691927,691928,691930,691931,691932,691933,691935,691937,691939,691941,691943,691947,691948,691949,691950,691951,692007,692008,692009,694270,694274,694275,694276,694277,694278,694279,694280,694281,694282,694302,695185,695186,695188,696087,696088,696089,696090,701040,701055,701056,701057,701058,701059,701060,701061,701062,701063,701064,701101,701102,701108,701155,701157,701160,701174,701194,701198,701201,701202,701203,701205,701297,701299,701346,701357,701495,701496,701497,701499,701500,702383,702649,703094,703098,703151,703152,703153,703155,703173,703174,703191,703192,703215,703221,703244,703246,703247,703249,703266,703267,703268,703269,703270,703271,703272,703273,703328,703330,703608,703616,704159,704161,704162,704163,704164,704165,704174,704175,704176,704178,704233,704236,704296,720822,720825,722050,722051,722052,722053,722054,722056,722058,722059,722060,722061,722063,722064,722065,722066,722067,722068,722069,722070,722071,722072,722074,722075,722076,722077,722078,722080,722082,722083,722084,722085,722086,722087,722088,722089,722090,722091,722092,722093,722095,722097,725141,725392"
14841,4321,NDLB继电器闭合时刻电流统计,NDLB继电器闭合时刻电流统计,1,EdgeRising(HVBatCntctrStsPriAuth),"EdgeRising(11,HVBatCntctrStsPriAuth)",,,,,,,Range_max_min(HiVltgBatPrcdCurr),Range_max_min(HiVltgBatPrcdCurr),,,0,,,,"482753,483842","482750,482753,482756,484084,485303,485304,485305,485306,485310,486700,486701,486702,486703,486704,486706,486709,486710"
15906,4901,休眠持续时间,休眠持续时间,1,"Latch_On_With_Reset
(ECU_Sleep(97,IBSBatSOC),
PrplsnSysAtv == 2)","Latch_On_With_Reset
(22,ECU_Sleep(35,97,IBSBatSOC),
PrplsnSysAtv == 2)",,,"Debounce(PrplsnSysAtv == 0 || PrplsnSysAtv == 1, 5)","Debounce(9,PrplsnSysAtv == 0 || PrplsnSysAtv == 1, 5)",,,"ECU_Wakeup(97,IBSBatSOC)","ECU_Wakeup(11,97,IBSBatSOC)",,,1,,600.000,600.000,"701731,702553","700338,701731,702553"
15359,4562,PE回路水泵转速高,PE回路水泵转速可能存在NVH抱怨,1,PECP_Enbl==1,PECP_Enbl==1,,,,,,,EdgeRising(PECP_SpdReq>=6400)&&CACFlwReq<=8.5&&VehSpdAvgDrvn_1<=15,"EdgeRising(11,PECP_SpdReq>=6400)&&CACFlwReq<=8.5&&VehSpdAvgDrvn_1<=15",,,1,,600.000,600.000,"701499,702649,722153,722159","701288,722098"
15992,4981,车辆实时启动时长,车辆PSA置1的时长,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,,,,,time_accum(),time_accum(),,,0,,,,702553,
15993,4981,车辆实时EV工作比例,车辆在EV模式下工作的时长,1,"PrplsnSysAtv == 1&&EngSpd < 50 &&TransEstGear_ECP_H1 == 12 
&&AutoTransComndGear_ECP_H1 == 12","PrplsnSysAtv == 1&&EngSpd < 50 &&TransEstGear_ECP_H1 == 12 
&&AutoTransComndGear_ECP_H1 == 12",,,,,,,"range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,
HVBSOC_BatSOC,HiVltgBatMinCellVltg,HiVltgBatAvgTemp,
HiVltgBatPrcdCurr,HVBI_BatPackPrcdVltg, OtsAirTmpCrVal,
LIB1StatOfChrg, LIB1CellMinVltg)","range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,
HVBSOC_BatSOC,HiVltgBatMinCellVltg,HiVltgBatAvgTemp,
HiVltgBatPrcdCurr,HVBI_BatPackPrcdVltg, OtsAirTmpCrVal,
LIB1StatOfChrg, LIB1CellMinVltg)",,,0,,,,"693771,695959,695971,701122,701125,701131,702083,702384,702401,702553,702610,702611,702649,702666,702881,703159,703160",
15994,4981,车辆实时EREV工作比例,车辆在EREV模式下工作的时长,1,PrplsnSysAtv == 1&&EngSpd > 590,PrplsnSysAtv == 1&&EngSpd > 590,,,,,,,"range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,MtrATorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd, HVBSOC_BatSOC,
HiVltgBatMinCellVltg,HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg)","range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,MtrATorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd, HVBSOC_BatSOC,
HiVltgBatMinCellVltg,HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg)",,,0,,,,"693771,695959,695971,701122,701125,701131,702083,702384,702401,702553,702649,702666,702881,703101,703159,703160",
15995,4981,车辆实时SOC&里程,车辆实时SOC&里程,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,,,,,"range_max_min(VehOdo,HVBSOC_BatSOC,MtrBTorqAchvd, 
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd,MtrATorqAchvd,
HiVltgBatMinCellVltg,HiVltgBatMaxCellVltg,
HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg,abs(HiVltgBatMaxCellVltg-HiVltgBatMinCellVltg))","range_max_min(VehOdo,HVBSOC_BatSOC,MtrBTorqAchvd, 
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd,MtrATorqAchvd,
HiVltgBatMinCellVltg,HiVltgBatMaxCellVltg,
HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg,abs(HiVltgBatMaxCellVltg-HiVltgBatMinCellVltg))",,,0,,,,"693769,693771,695959,695971,699567,701122,701125,701131,702083,702384,702401,702553,702649,702666,702881,703159",
15997,4982,充电时间信号统计10-30,统计充电soc->10-30的信号,1,"HVBSOC_BatSOC>=10&&(HVBSOC_BatSOC<=30)&&Debounce(HiVltgBatPrcdCurr>2,10)&&HiVltgBatChrgCordCnctdIndOn == 1","HVBSOC_BatSOC>=10&&(HVBSOC_BatSOC<=30)&&Debounce(49,HiVltgBatPrcdCurr>2,10)&&HiVltgBatChrgCordCnctdIndOn == 1",,,,,,,"range_max_min(HiVltgBatPrcdCurr,HVBSOC_BatSOC,HiVltgBatAvgTemp,OtsAirTmpCrVal,HiVltgBatMinCellVltg,HiVltgBatMaxCellVltg,abs(HiVltgBatMaxCellVltg-HiVltgBatMinCellVltg))","range_max_min(HiVltgBatPrcdCurr,HVBSOC_BatSOC,HiVltgBatAvgTemp,OtsAirTmpCrVal,HiVltgBatMinCellVltg,HiVltgBatMaxCellVltg,abs(HiVltgBatMaxCellVltg-HiVltgBatMinCellVltg))",,,0,,,,"693769,693771,701125,701131,701228,702083,702384",701233
14623,4227,SOCV精度统计-全天,全天SOCV-Ahr差值的最大、最小值等,1,,,,,,,,,"Record_cycle_max(abs(HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0));
Record_cycle_min(abs(HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0));","Record_cycle_max(17,abs(HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0));
Record_cycle_min(86,abs(HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0));",,,0,,,,"486702,486700","480048,481720,482750,482753,485303,485304,485305,485306,485310,486700,486701,486702,486703,486704,486706,486709,486710"
14641,4241,SOH统计,SysPwrMd为Run时，统计SOH最大、最低、平均等值,1,SysPwrMd == 2,SysPwrMd == 2,,,SysPwrMd != 2,SysPwrMd != 2,,,"range_max_min(HiVltgBatSOH, VehOdo)","range_max_min(HiVltgBatSOH, VehOdo)",,,0,,,,"480435,482148,484084","480048,482750,482753,484084,485303,485304,485305,485306,485310,486700,486701,486702,486703,486704,486706,486709,486710"
14498,4122,单次补电时长统计,单次补电时长统计,1,LoVltg12VBatMntModeReqd_1 ==1,LoVltg12VBatMntModeReqd_1 ==1,,,,,,,Time_accum(),Time_accum(),,,0,,,,480047,
14499,4122,补电终止监测,跳变,1,,,,,,,,,EdgeFalling(LoVltg12VBatMntModeReqd_1),"EdgeFalling(12,LoVltg12VBatMntModeReqd_1)",,,1,,600.000,600.000,480047,"478596,478711,478712,480048,480061,480435,480502,481498"
14500,4122,补电请求监测,跳变,1,,,,,,,,,EdgeRising(LoVltg12VBatMntModeReqd_1),"EdgeRising(11,LoVltg12VBatMntModeReqd_1)",,,1,,600.000,600.000,480047,"478596,478711,478712,480048,480061,480435,480502,481498"
14133,3940,ND ECM输出车速invalid监控,ECM输出车速invalid超过10秒,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,,,,,"Debounce(VehSpdAvgNDrvnV == 1, 10)","Debounce(9,VehSpdAvgNDrvnV == 1, 10)",,,1,,600.000,600.000,"480502,480582",
16026,5021,车辆实时启动时长,车辆PSA置1的信号记录,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,"Abs(UDat_66+CANBCCR_e_HVBattChrgSysStatusRaw+BattThrmCndngEnblSt+
LoVltg12VBatMntModeSts+APMLoVltgEnblCmd+PwrtrnClCktCoolPmpSpdFdbk+
BatClCktCoolPmpSpdFdbk+ACECSpdFdbk+HiVltgThrmlPwrReq+HiVltgThrmlPwrRqrd+
HiVltgThrmlTotPwrUsd+HiVltgBatMaxTemp+DTCI_DTCTriggered_59C+
DTCI_DTCSource_59C+DTCI_DTCNumber_59C+DTCI_DTCFailType_59C+DTCI_WIR_59C+DTCI_TF_59C+
LIB1LoSOCWakUpReChReq+BatVlt+DischargeFuncAvail+TransShfLvrPstnPrcssd+DischargeRqst+
DischrgSetFucn+DischrgS1Cmd_1+DischrgS4Cmd_1+DischrgCPDCCmd_1+DisChrgCPDC_1+
DischrgCPPeriod_1+DischrgCPVol_1+DischrgCPVolExt_1+DischargeRdy+ChrgrBattCnctd+
CANLVMR_b_BMM_CnctReq+CANCACR_e_BMM_CnctStat+CANAPMR_b_HV_BusActv+
EngyStrCoolPmpEnbl+PECP_Enbl+CCCP_Enbl


)<-100","Abs(UDat_66+CANBCCR_e_HVBattChrgSysStatusRaw+BattThrmCndngEnblSt+
LoVltg12VBatMntModeSts+APMLoVltgEnblCmd+PwrtrnClCktCoolPmpSpdFdbk+
BatClCktCoolPmpSpdFdbk+ACECSpdFdbk+HiVltgThrmlPwrReq+HiVltgThrmlPwrRqrd+
HiVltgThrmlTotPwrUsd+HiVltgBatMaxTemp+DTCI_DTCTriggered_59C+
DTCI_DTCSource_59C+DTCI_DTCNumber_59C+DTCI_DTCFailType_59C+DTCI_WIR_59C+DTCI_TF_59C+
LIB1LoSOCWakUpReChReq+BatVlt+DischargeFuncAvail+TransShfLvrPstnPrcssd+DischargeRqst+
DischrgSetFucn+DischrgS1Cmd_1+DischrgS4Cmd_1+DischrgCPDCCmd_1+DisChrgCPDC_1+
DischrgCPPeriod_1+DischrgCPVol_1+DischrgCPVolExt_1+DischargeRdy+ChrgrBattCnctd+
CANLVMR_b_BMM_CnctReq+CANCACR_e_BMM_CnctStat+CANAPMR_b_HV_BusActv+
EngyStrCoolPmpEnbl+PECP_Enbl+CCCP_Enbl


)<-100",,,"range_max_min(EngOilTmp,EngOilPrs,EngCltTmp,EngBrkStat,
AccEffPos)","range_max_min(EngOilTmp,EngOilPrs,EngCltTmp,EngBrkStat,
AccEffPos)",,,0,,,,"690750,690751,690752,691140,691248,695092,695184,695185,695186,695191,695192,695193,695194,695195,695196,695197,695199,695200,695201,695202,695203,695206,695207,695208,695209,695782,695790,695791,695792,695793,695800,695992,700348,701128,701630,701910,702096,702099,702440,702459,702460,702553,702569,722126,722159","690744,700389,700393,700394,700397,702026,702530,702814"
15434,4583,唤醒冻结函数,唤醒冻结函数,1,,,,,,,,,"Value_Freeze(ECU_Wakeup(97,IBSBatSOC),IBSBatSOC) != 0","Value_Freeze(13,ECU_Wakeup(24,97,IBSBatSOC),IBSBatSOC) != 0",,,1,,600.000,600.000,580588,"580588,580589,581925,582051,582379"
15435,4583,休眠冻结函数,休眠冻结函数,1,,,,,,,,,"Value_Freeze(ECU_Sleep(97,IBSBatSOC), IBSBatSOC) != 0","Value_Freeze(13,ECU_Sleep(26,97,IBSBatSOC), IBSBatSOC) != 0",,,1,,600.000,600.000,580588,"580589,581925,582051,582379"
15436,4583,休眠持续时间,休眠持续时间,1,"Latch_On_With_Reset
(ECU_Sleep(97,IBSBatSOC),
PrplsnSysAtv == 2)","Latch_On_With_Reset
(22,ECU_Sleep(35,97,IBSBatSOC),
PrplsnSysAtv == 2)",,,"Debounce(PrplsnSysAtv == 0 || PrplsnSysAtv == 1, 5)","Debounce(9,PrplsnSysAtv == 0 || PrplsnSysAtv == 1, 5)",,,"ECU_Wakeup(97,IBSBatSOC)","ECU_Wakeup(11,97,IBSBatSOC)",,,1,,600.000,600.000,"580588,582379","580588,582051,582379"
15925,4922,进入满充均衡统计,CellBalStat == 3时统计SOCV-Ahr差值的最大、最小、平均值等,1,EdgeRising(CellBalStat == 3),"EdgeRising(11,CellBalStat == 3)",,,,,,,"Range_max_min((HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0),(HVBatBSEPackSOCb*100-HVBatBSEPackSOCAhr0))","Range_max_min((HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0),(HVBatBSEPackSOCb*100-HVBatBSEPackSOCAhr0))",,,0,,,,"588579,584028,588578,588577","581925,583375,583597,584627,584630,588301,588302,588303,588304,588308,588577,588578,588579,588580,588581,588583,588586,588587,584650,584651,584652,584653,584654,584655,589335"
15929,4923,进入静置均衡统计,CellBalStat == 2时统计SOCV-Ahr差值的最大、最小、平均值等,1,EdgeRising(CellBalStat == 2),"EdgeRising(11,CellBalStat == 2)",,,,,,,"Range_max_min((HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0),(HVBatBSEPackSOCb*100-HVBatBSEPackSOCAhr0))","Range_max_min((HVBatBSEPackSOCv*100-HVBatBSEPackSOCAhr0),(HVBatBSEPackSOCb*100-HVBatBSEPackSOCAhr0))",,,0,,,,"588579,584028,588578,588577","581925,583375,583597,584627,584630,584650,584651,584652,584653,584654,584655,588301,588302,588303,588304,588308,588577,588578,588579,588580,588581,588583,588586,588587,589335"
16027,5022,车辆实时启动时长,车辆PSA置1的信号记录,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,"Abs(UDat_66+CANBCCR_e_HVBattChrgSysStatusRaw+BattThrmCndngEnblSt+
LoVltg12VBatMntModeSts+APMLoVltgEnblCmd+PwrtrnClCktCoolPmpSpdFdbk+
BatClCktCoolPmpSpdFdbk+ACECSpdFdbk+HiVltgThrmlPwrReq+HiVltgThrmlPwrRqrd+
HiVltgThrmlTotPwrUsd+HiVltgBatMaxTemp+DTCI_DTCTriggered_59C+
DTCI_DTCSource_59C+DTCI_DTCNumber_59C+DTCI_DTCFailType_59C+DTCI_WIR_59C+DTCI_TF_59C+
LIB1LoSOCWakUpReChReq+BatVlt+DischargeFuncAvail+TransShfLvrPstnPrcssd+DischargeRqst+
DischrgSetFucn+DischrgS1Cmd_1+DischrgS4Cmd_1+DischrgCPDCCmd_1+DisChrgCPDC_1+
DischrgCPPeriod_1+DischrgCPVol_1+DischrgCPVolExt_1+DischargeRdy+ChrgrBattCnctd+
CANLVMR_b_BMM_CnctReq+CANCACR_e_BMM_CnctStat+CANAPMR_b_HV_BusActv+
EngyStrCoolPmpEnbl+PECP_Enbl+CCCP_Enbl


)<-100","Abs(UDat_66+CANBCCR_e_HVBattChrgSysStatusRaw+BattThrmCndngEnblSt+
LoVltg12VBatMntModeSts+APMLoVltgEnblCmd+PwrtrnClCktCoolPmpSpdFdbk+
BatClCktCoolPmpSpdFdbk+ACECSpdFdbk+HiVltgThrmlPwrReq+HiVltgThrmlPwrRqrd+
HiVltgThrmlTotPwrUsd+HiVltgBatMaxTemp+DTCI_DTCTriggered_59C+
DTCI_DTCSource_59C+DTCI_DTCNumber_59C+DTCI_DTCFailType_59C+DTCI_WIR_59C+DTCI_TF_59C+
LIB1LoSOCWakUpReChReq+BatVlt+DischargeFuncAvail+TransShfLvrPstnPrcssd+DischargeRqst+
DischrgSetFucn+DischrgS1Cmd_1+DischrgS4Cmd_1+DischrgCPDCCmd_1+DisChrgCPDC_1+
DischrgCPPeriod_1+DischrgCPVol_1+DischrgCPVolExt_1+DischargeRdy+ChrgrBattCnctd+
CANLVMR_b_BMM_CnctReq+CANCACR_e_BMM_CnctStat+CANAPMR_b_HV_BusActv+
EngyStrCoolPmpEnbl+PECP_Enbl+CCCP_Enbl


)<-100",,,"range_max_min(EngOilTmp,EngOilPrs,EngCltTmp,EngBrkStat,
AccEffPos)","range_max_min(EngOilTmp,EngOilPrs,EngCltTmp,EngBrkStat,
AccEffPos)",,,0,,,,"690750,690751,690752,691140,691248,695092,695184,695185,695186,695191,695192,695193,695194,695195,695196,695197,695199,695200,695201,695202,695203,695206,695207,695208,695209,695782,695790,695791,695792,695793,695800,695992,700348,701128,701630,701910,702096,702099,702440,702459,702460,702553,702569,722126,722159","690744,700389,700393,700394,700397,702026,702530,702814"
15704,4742,车辆实时启动时长,车辆PSA置1的时长,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,,,,,time_accum(),time_accum(),,,0,,,,702553,
15705,4742,车辆实时EV工作比例,车辆在EV模式下工作的时长,1,"PrplsnSysAtv == 1&&Debounce(EngSpd < 50, 5)&&
TransEstGear_ECP_H1 != 15 
&&AutoTransComndGear_ECP_H1 != 15","PrplsnSysAtv == 1&&Debounce(28,EngSpd < 50, 5)&&
TransEstGear_ECP_H1 != 15 
&&AutoTransComndGear_ECP_H1 != 15",,,,,,,"range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,
HVBSOC_BatSOC,HiVltgBatMinCellVltg,HiVltgBatAvgTemp,
HiVltgBatPrcdCurr,HVBI_BatPackPrcdVltg, OtsAirTmpCrVal,
LIB1StatOfChrg, LIB1CellMinVltg,TransEstGear_ECP_H1)","range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,
HVBSOC_BatSOC,HiVltgBatMinCellVltg,HiVltgBatAvgTemp,
HiVltgBatPrcdCurr,HVBI_BatPackPrcdVltg, OtsAirTmpCrVal,
LIB1StatOfChrg, LIB1CellMinVltg,TransEstGear_ECP_H1)",,,0,,,,"693771,695959,695971,701122,701125,701131,702083,702384,702401,702553,702610,702611,702649,702666,702881,703159,703160",
15706,4742,车辆实时EREV工作比例,车辆在EREV模式下工作的时长,1,"PrplsnSysAtv == 1&&Debounce(EngSpd > 590, 5)","PrplsnSysAtv == 1&&Debounce(28,EngSpd > 590, 5)",,,,,,,"range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,MtrATorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd, HVBSOC_BatSOC,
HiVltgBatMinCellVltg,HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg,EngSpd)","range_max_min(VehOdo,MtrBCntrlModeAchvd,MtrBTorqAchvd,MtrATorqAchvd,
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd, HVBSOC_BatSOC,
HiVltgBatMinCellVltg,HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg,EngSpd)",,,0,,,,"693771,695959,695971,701122,701125,701131,702083,702384,702401,702553,702649,702666,702881,703101,703159,703160",
15707,4742,车辆实时SOC&里程,车辆实时SOC&里程,1,PrplsnSysAtv == 1,PrplsnSysAtv == 1,,,,,,,"range_max_min(VehOdo,HVBSOC_BatSOC,MtrBTorqAchvd, 
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd,MtrATorqAchvd,
HiVltgBatMinCellVltg,HiVltgBatMaxCellVltg,
HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg,abs(HiVltgBatMaxCellVltg-HiVltgBatMinCellVltg))","range_max_min(VehOdo,HVBSOC_BatSOC,MtrBTorqAchvd, 
VehSpdAvgDrvn_1,EngActStdyStTorq,EngSpd,MtrATorqAchvd,
HiVltgBatMinCellVltg,HiVltgBatMaxCellVltg,
HiVltgBatAvgTemp, HiVltgBatPrcdCurr,
HVBI_BatPackPrcdVltg, OtsAirTmpCrVal, LIB1StatOfChrg, 
LIB1CellMinVltg,abs(HiVltgBatMaxCellVltg-HiVltgBatMinCellVltg))",,,0,,,,"693769,693771,695959,695971,699567,701122,701125,701131,702083,702384,702401,702553,702649,702666,702881,703159",
